file,surface_count,touch_count,max_nn_dist,mean_nn_dist,median_nn_dist,cov_0.005,cov_0.01,cov_0.02,cov_0.05
bowl__02880940__4227b58665eadcefc0dc3ed657ab97f0__models__model_normalized.npz,235000,1500000,0.13735447556709407,0.031495880409593426,0.007526887736828067,0.3779446808510638,0.5476340425531915,0.6157063829787234,0.7194851063829787
bowl__02880940__429a622eac559887bbe43d356df0e955__models__model_normalized.npz,235000,1500000,0.10799067201998903,0.004596705136510368,0.0028907381743381293,0.8103787234042553,0.9366255319148936,0.9652170212765957,0.9924851063829787
bowl__02880940__441cac4bae5c7c315c2a2c970803cfe2__models__model_normalized.npz,235000,1500000,0.17399506913982044,0.04422346147915021,0.007081901036412642,0.3642085106382979,0.5864255319148937,0.6496297872340425,0.7168510638297872
bowl__02880940__446583d7bf857dced5cb6d178687b980__models__model_normalized.npz,235000,1500000,0.11561867553713862,0.0063740616398052265,0.0039067617539167675,0.6388382978723405,0.9200723404255319,0.9509872340425531,0.9794893617021276
bowl__02880940__4530e6df2747b643f6415fd62314b5ed__models__model_normalized.npz,235000,1500000,0.09827186285553081,0.017172146944381,0.006899282863168665,0.37624255319148936,0.5877787234042553,0.6441744680851064,0.9882851063829787
bowl__02880940__454fa7fd637177cf2bea4b6e7618432__models__model_normalized.npz,235000,1500000,0.23129797393823184,0.03853213651596107,0.02447532990686432,0.28490212765957446,0.3713404255319149,0.46317021276595743,0.6864085106382979
bowl__02880940__45603bffc6a2866b5d1ac0d5489f7d84__models__model_normalized.npz,235000,1500000,0.17070895438423156,0.030717364452642715,0.043662334471810074,0.2409744680851064,0.4016595744680851,0.4483191489361702,0.888336170212766
bowl__02880940__468b9b34d07eb9211c75d484f9069623__models__model_normalized.npz,235000,1500000,0.05086383379914105,0.005287391306465208,0.003984754556218818,0.6353446808510639,0.8879744680851064,0.9903191489361702,0.9999872340425532
bowl__02880940__46d014209027ec188e74a3351a4d8b3a__models__model_normalized.npz,235000,1500000,0.3856653560785819,0.008933854499090382,0.005452109669409878,0.4548,0.7421744680851063,0.9265744680851064,0.9862553191489362
bowl__02880940__47175c7b12bf0b61320b691da6d871fb__models__model_normalized.npz,235000,1500000,0.05890376119439018,0.0025386289369856256,0.002213407805936137,0.9473787234042553,0.9919063829787234,0.9972297872340425,0.9998595744680852
bowl__02880940__4845731dbf7522b07492cbf7d8bec255__models__model_normalized.npz,235000,1500000,0.09892425926520837,0.014765641250549437,0.005278199606270551,0.48366382978723405,0.5842127659574468,0.6208851063829787,0.9941574468085106
bowl__02880940__4967063fc3673caa47fe6b02985fbd0__models__model_normalized.npz,235000,1500000,0.1403040447039109,0.03192079127272716,0.02129287768167302,0.2708340425531915,0.4153872340425532,0.48757021276595747,0.6924
bowl__02880940__4b32d2c623b54dd4fe296ad57d60d898__models__model_normalized.npz,235000,1500000,0.08814833728009037,0.009260949308380374,0.005370008571162512,0.46306382978723404,0.7385787234042553,0.8842638297872341,0.9849531914893617
bowl__02880940__4bf56e6a081c2a85a11f6bacf5c7662d__models__model_normalized.npz,235000,1500000,0.12896000855237727,0.004907381969020593,0.0030011335673615727,0.7927531914893617,0.9372297872340426,0.9646893617021277,0.988604255319149
bowl__02880940__4eefe941048189bdb8046e84ebdc62d2__models__model_normalized.npz,235000,1500000,0.09872858260286227,0.01289919469183692,0.0055761103643265555,0.4573829787234043,0.6412723404255319,0.6919446808510639,0.9946723404255319
bowl__02880940__4fdb0bd89c490108b8c8761d8f1966ba__models__model_normalized.npz,235000,1500000,0.12140211471343566,0.03245889824452674,0.006687411592165635,0.398736170212766,0.5802765957446808,0.6262042553191489,0.6832851063829787
bowl__02880940__5019f979a6a360963a5e6305a3a7adee__models__model_normalized.npz,235000,1500000,0.47910797187179843,0.05316449493655572,0.036297275016677955,0.06281702127659575,0.18778297872340424,0.3290936170212766,0.6599829787234043
bowl__02880940__519f07b4ecb0b82ed82a7d8f544ae151__models__model_normalized.npz,235000,1500000,0.1916141023792884,0.0495557195152541,0.006618436638440058,0.4034382978723404,0.5774297872340426,0.616068085106383,0.665663829787234
bowl__02880940__524eb99c8d45eb01664b3b9b23ddfcbc__models__model_normalized.npz,235000,1500000,0.10417810329895592,0.01550903788205226,0.007819193710116922,0.346131914893617,0.5526468085106383,0.6219148936170212,0.9714382978723404
bowl__02880940__530c2d8f55f9e9e8ce364511e87f52b0__models__model_normalized.npz,235000,1500000,0.1902773112262072,0.05662559337166965,0.009981475050789949,0.2570425531914894,0.500531914893617,0.5893957446808511,0.6620553191489361
